action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809270,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCC(O)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.22', 'le': '0.28', 'lle': '2.95', 'sei': '7.72'}",CHEMBL4787078,,CHEMBL4787078,7.04,0,http://www.openphacts.org/units/Nanomolar,3542455,=,1,1,=,,IC50,nM,,91.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.091
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809271,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCN(C)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '13.80', 'le': '0.26', 'lle': '2.49', 'sei': '8.58'}",CHEMBL4786075,,CHEMBL4786075,6.37,0,http://www.openphacts.org/units/Nanomolar,3542456,=,1,1,=,,IC50,nM,,426.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.426
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809272,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCNCC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '11.95', 'le': '0.22', 'lle': '1.81', 'sei': '6.44'}",CHEMBL4762355,,CHEMBL4762355,5.35,0,http://www.openphacts.org/units/Nanomolar,3542457,=,1,1,=,,IC50,nM,,4470.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,4.47
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809273,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCN(C(=O)OC(C)(C)C)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '11.57', 'le': '0.22', 'lle': '1.14', 'sei': '6.30'}",CHEMBL4739925,,CHEMBL4739925,6.33,0,http://www.openphacts.org/units/Nanomolar,3542458,=,1,1,=,,IC50,nM,,463.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.46299999999999997
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809274,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(NC3CCN(C)CC3)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '13.22', 'le': '0.25', 'lle': '1.65', 'sei': '7.58'}",CHEMBL4756340,,CHEMBL4756340,6.29,0,http://www.openphacts.org/units/Nanomolar,3542459,=,1,1,=,,IC50,nM,,513.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.513
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809275,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N(C)CCN(CC)CC)c2c(=O)[nH]1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '10.88', 'le': '0.20', 'lle': '0.44', 'sei': '7.21'}",CHEMBL4781194,,CHEMBL4781194,5.35,0,http://www.openphacts.org/units/Nanomolar,3542460,=,1,1,=,,IC50,nM,,4460.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,4.46
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809276,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC1Cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2C(=O)N1,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.63', 'le': '0.29', 'lle': '2.97', 'sei': '7.77'}",CHEMBL4740377,,CHEMBL4740377,7.48,0,http://www.openphacts.org/units/Nanomolar,3542461,=,1,1,=,,IC50,nM,,33.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,33.0
,,22809277,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC1Cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCC(O)CC3)c2C(=O)N1,,,CHEMBL4706657,J Med Chem,2021,,CHEMBL4744768,,CHEMBL4744768,,0,http://www.openphacts.org/units/Nanomolar,3542462,>,1,1,>,,IC50,nM,,5000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22809278,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4713206,Inhibition of FITC-GDA binding to human HSP90-beta incubated for 2 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(C(=O)N2Cc3ccccc3C2)c(O)c2cnoc12,,,CHEMBL4706657,J Med Chem,2021,"{'bei': '15.57', 'le': '0.29', 'lle': '1.21', 'sei': '7.54'}",CHEMBL4474770,,CHEMBL4474770,5.02,0,http://www.openphacts.org/units/Nanomolar,3542464,=,1,1,=,,IC50,nM,,9550.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,9.55
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812399,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '10.40', 'le': '0.20', 'lle': '3.55', 'sei': '3.66'}",CHEMBL109480,TANESPIMYCIN,CHEMBL109480,6.09,0,http://www.openphacts.org/units/Nanomolar,3543020,=,1,1,=,,IC50,nM,,810.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.81
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812400,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)cc1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '16.34', 'le': '0.30', 'lle': '0.95', 'sei': '13.15'}",CHEMBL4777557,,CHEMBL4777557,5.25,0,http://www.openphacts.org/units/Nanomolar,3543002,=,1,1,=,,IC50,nM,,5600.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,5.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812401,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2cn(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nn2)cc1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '12.48', 'le': '0.24', 'lle': '-0.03', 'sei': '12.54'}",CHEMBL4778213,,CHEMBL4778213,5.01,0,http://www.openphacts.org/units/Nanomolar,3543012,=,1,1,=,,IC50,nM,,9800.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,9.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812402,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(Cn2cc(-c3ccc(O)cc3)nn2)cc1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '18.69', 'le': '0.34', 'lle': '1.74', 'sei': '11.28'}",CHEMBL4777111,,CHEMBL4777111,5.75,0,http://www.openphacts.org/units/Nanomolar,3543021,=,1,1,=,,IC50,nM,,1800.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.8
,,22812403,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(Cn2cc(-c3ccc(O)cc3)nn2)c(O)c1,,,CHEMBL4706684,J Med Chem,2021,,CHEMBL4746322,,CHEMBL4746322,,0,http://www.openphacts.org/units/Nanomolar,3543022,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,40.0
,,22812404,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)c(N)c1,,,CHEMBL4706684,J Med Chem,2021,,CHEMBL4760861,,CHEMBL4760861,,0,http://www.openphacts.org/units/Nanomolar,3543023,>,1,1,>,,IC50,nM,,40000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,40.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812405,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(Cn2cc(-c3ccc(O)cc3[N+](=O)[O-])nn2)cc1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '16.37', 'le': '0.30', 'lle': '1.87', 'sei': '6.13'}",CHEMBL4748845,,CHEMBL4748845,5.77,0,http://www.openphacts.org/units/Nanomolar,3543024,=,1,1,=,,IC50,nM,,1700.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812406,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(Cn2cc(-c3ccc(O)cc3N)nn2)cc1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '15.00', 'le': '0.28', 'lle': '1.26', 'sei': '6.28'}",CHEMBL4745924,,CHEMBL4745924,4.84,0,http://www.openphacts.org/units/Nanomolar,3543025,=,1,1,=,,IC50,nM,,14600.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,14.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812407,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(Cn2cc(-c3cc(O)c(O)c(O)c3)nn2)cc1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '19.87', 'le': '0.37', 'lle': '3.33', 'sei': '7.38'}",CHEMBL4741221,,CHEMBL4741221,6.75,0,http://www.openphacts.org/units/Nanomolar,3543026,=,1,1,=,,IC50,nM,,180.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.18
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812408,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)c([N+](=O)[O-])c1,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '14.47', 'le': '0.27', 'lle': '1.09', 'sei': '6.38'}",CHEMBL4777925,,CHEMBL4777925,5.30,0,http://www.openphacts.org/units/Nanomolar,3543027,=,1,1,=,,IC50,nM,,5000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812409,[],CHEMBL4714061,"Inhibition of HSP90-beta (unknown origin) expressed in Escherichia coli BL21 assessed as reduction in ATPase activity in presence of PEP, NADH and ATP by pyruvate kinase/lactic dehydrogenase based coupled enzyme assay",B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)cc(OC)c1OC,,,CHEMBL4706684,J Med Chem,2021,"{'bei': '14.60', 'le': '0.27', 'lle': '1.25', 'sei': '9.54'}",CHEMBL4759116,,CHEMBL4759116,5.57,0,http://www.openphacts.org/units/Nanomolar,3543028,=,1,1,=,,IC50,nM,,2700.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,2.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24382837,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5039147,Binding affinity to human HSP90-beta by fluorescence polarization competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1n[nH]c2nccc(-n3cnc(-c4cccnc4)c3)c12,,,CHEMBL5038572,J Med Chem,2021,"{'bei': '13.31', 'le': '0.24', 'lle': '0.72', 'sei': '5.60'}",CHEMBL5072089,,CHEMBL5072089,4.05,0,http://www.openphacts.org/units/Nanomolar,3777580,=,1,1,=,,IC50,nM,,89000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,89.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24382838,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5039147,Binding affinity to human HSP90-beta by fluorescence polarization competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1n[nH]c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5038572,J Med Chem,2021,,CHEMBL5087309,,CHEMBL5087309,,0,http://www.openphacts.org/units/Nanomolar,3777581,=,1,1,=,,IC50,nM,,218000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,218.0
,,24962767,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5216235,Inhibition of human cy3B-GM labeled Hsp90beta expressed in Escherichia coli BL21(DE3) measured after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,C#CCCCn1c(Sc2ccc(C)cc2C)nc2c(N)ncnc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5214924,Eur J Med Chem,2022,,CHEMBL424824,,CHEMBL424824,,0,http://www.openphacts.org/units/Nanomolar,3899655,>,1,1,>,,IC50,nM,,250000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,250.0
